-5.6567,6.77891,0.560259,0.63112,-29.3994
-5.81614,6.57104,0.547017,0.64036,-28.2263
-5.96993,6.35889,0.533249,0.649306,-27.0784
-6.11798,6.14272,0.51897,0.657937,-25.9569
-6.26021,5.92278,0.504196,0.666233,-24.8631
-6.39654,5.69929,0.488943,0.674174,-23.7978
-6.52691,5.4725,0.473229,0.68174,-22.7619
-6.65124,5.24263,0.457072,0.688912,-21.7563
-6.76948,5.0099,0.440491,0.695671,-20.7815
-6.88157,4.77452,0.423505,0.701999,-19.8381
-6.98745,4.53672,0.406136,0.707879,-18.9265
-7.08708,4.29668,0.388403,0.713293,-18.0472
-7.18041,4.0546,0.370328,0.718225,-17.2005
-7.2674,3.81069,0.351935,0.722661,-16.3866
-7.348,3.56513,0.333244,0.726584,-15.6056
-7.4222,3.31809,0.31428,0.729983,-14.8577
-7.48994,3.06977,0.295065,0.732844,-14.1429
-7.55121,2.82034,0.275624,0.735155,-13.4612
-7.60597,2.56997,0.255982,0.736905,-12.8125
-7.6542,2.31884,0.236162,0.738084,-12.1968
-7.69588,2.0671,0.21619,0.738684,-11.6139
-7.73099,1.81494,0.19609,0.738696,-11.0635
-7.75951,1.56251,0.175889,0.738114,-10.5456
-7.78143,1.30997,0.155611,0.736932,-10.0598
-7.79674,1.05749,0.135283,0.735144,-9.60596
-7.80541,0.805226,0.114928,0.732748,-9.1837
-7.80746,0.553337,0.0945741,0.729741,-8.79274
-7.80286,0.301984,0.0742453,0.72612,-8.43273
-7.79163,0.0513246,0.0539674,0.721886,-8.10334
-7.77375,-0.198483,0.0337655,0.717038,-7.80419
-7.74923,-0.44728,0.0136647,0.711579,-7.53492
-7.71807,-0.694908,-0.00631033,0.705512,-7.29513
-7.68029,-0.941208,-0.026135,0.698838,-7.08442
-7.63589,-1.18602,-0.0457852,0.691564,-6.90238
-7.58489,-1.42918,-0.0652371,0.683695,-6.7486
-7.5273,-1.67053,-0.0844673,0.675237,-6.62265
-7.46315,-1.90992,-0.103453,0.666197,-6.52409
-7.39245,-2.14716,-0.122171,0.656585,-6.45249
-7.31524,-2.38212,-0.1406,0.64641,-6.40741
-7.23155,-2.6146,-0.158718,0.635681,-6.3884
-7.14141,-2.84447,-0.176505,0.624409,-6.395
-7.04486,-3.07153,-0.193939,0.612607,-6.42675
-6.94194,-3.29564,-0.211003,0.600287,-6.48321
-6.83271,-3.51662,-0.227675,0.587463,-6.56389
-6.71722,-3.7343,-0.243939,0.574147,-6.66833
-6.59552,-3.94852,-0.259776,0.560356,-6.79606
-6.46767,-4.1591,-0.27517,0.546104,-6.9466
-6.33375,-4.36587,-0.290104,0.531408,-7.11946
-6.19382,-4.56867,-0.304563,0.516284,-7.31417
-6.04797,-4.76732,-0.318533,0.500748,-7.53022
-5.89627,-4.96166,-0.331999,0.484819,-7.76713
-5.73883,-5.15151,-0.344949,0.468515,-8.0244
-5.57572,-5.3367,-0.35737,0.451853,-8.30152
-5.40706,-5.51707,-0.369251,0.434854,-8.59797
-5.23294,-5.69244,-0.380582,0.417535,-8.91325
-5.05349,-5.86265,-0.391352,0.399917,-9.24683
-4.86882,-6.02753,-0.401553,0.382019,-9.59819
-4.67906,-6.18693,-0.411177,0.363861,-9.96679
-4.48433,-6.34067,-0.420217,0.345463,-10.3521
-4.28479,-6.48859,-0.428666,0.326846,-10.7536
-4.08056,-6.63055,-0.436519,0.30803,-11.1706
-3.87181,-6.76638,-0.44377,0.289035,-11.6027
-3.65869,-6.89593,-0.450417,0.269883,-12.0493
-3.44136,-7.01905,-0.456456,0.250594,-12.5098
-3.22,-7.1356,-0.461885,0.231188,-12.9836
-2.99478,-7.24543,-0.466702,0.211685,-13.4701
-2.76588,-7.34841,-0.470906,0.192108,-13.9688
-2.5335,-7.44441,-0.474498,0.172475,-14.479
-2.29783,-7.53329,-0.477479,0.152806,-15.0001
-2.05907,-7.61494,-0.479849,0.133123,-15.5316
-1.81743,-7.68924,-0.481612,0.113445,-16.0727
-1.57312,-7.75608,-0.482769,0.0937918,-16.6229
-1.32636,-7.81534,-0.483326,0.0741823,-17.1816
-1.07738,-7.86694,-0.483285,0.054636,-17.748
-0.826411,-7.91077,-0.482653,0.0351718,-18.3215
-0.57368,-7.94676,-0.481434,0.0158084,-18.9016
-0.319432,-7.97483,-0.479634,-0.00343615,-19.4875
-0.0639111,-7.99491,-0.477261,-0.0225438,-20.0785
0.192634,-8.00692,-0.474321,-0.0414969,-20.6741
0.449949,-8.01083,-0.470822,-0.0602783,-21.2736
0.707778,-8.00658,-0.466773,-0.0788711,-21.8762
0.965859,-7.99414,-0.462183,-0.097259,-22.4814
1.22393,-7.97347,-0.457059,-0.115426,-23.0885
1.48172,-7.94456,-0.451413,-0.133356,-23.6968
1.73897,-7.9074,-0.445254,-0.151034,-24.3056
1.9954,-7.86198,-0.438593,-0.168446,-24.9143
2.25074,-7.80832,-0.43144,-0.185576,-25.5222
2.50471,-7.74644,-0.423807,-0.202412,-26.1288
2.75704,-7.67635,-0.415706,-0.218939,-26.7332
3.00746,-7.5981,-0.407147,-0.235145,-27.335
3.25569,-7.51174,-0.398143,-0.251016,-27.9335
3.50145,-7.41733,-0.388707,-0.266542,-28.5281
3.74446,-7.31492,-0.378851,-0.281709,-29.1181
3.98446,-7.20461,-0.368587,-0.296508,-29.703
4.22118,-7.08648,-0.35793,-0.310926,-30.2821
4.45433,-6.96063,-0.346891,-0.324955,-30.855
4.68366,-6.82716,-0.335486,-0.338583,-31.4211
4.90891,-6.68619,-0.323726,-0.351802,-31.9798
5.1298,-6.53786,-0.311626,-0.364601,-32.5307
5.34608,-6.3823,-0.2992,-0.376974,-33.0731
5.5575,-6.21965,-0.286462,-0.388911,-33.6068
5.76382,-6.05008,-0.273426,-0.400405,-34.1311
5.96478,-5.87375,-0.260105,-0.411449,-34.6457
6.16015,-5.69083,-0.246515,-0.422035,-35.1501
6.34971,-5.50151,-0.232669,-0.432157,-35.644
6.53321,-5.30598,-0.218582,-0.441809,-36.127
6.71045,-5.10445,-0.204268,-0.450985,-36.5987
6.88122,-4.89711,-0.189743,-0.45968,-37.0589
7.0453,-4.68419,-0.175019,-0.46789,-37.5073
7.20251,-4.46591,-0.160113,-0.475609,-37.9436
7.35266,-4.24251,-0.145038,-0.482833,-38.3676
7.49555,-4.01421,-0.12981,-0.489559,-38.7791
7.63104,-3.78126,-0.114442,-0.495784,-39.1779
7.75894,-3.54392,-0.0989499,-0.501504,-39.5639
7.87912,-3.30243,-0.0833478,-0.506717,-39.9369
7.99142,-3.05706,-0.0676505,-0.511421,-40.297
8.09571,-2.80807,-0.0518727,-0.515613,-40.644
8.19187,-2.55574,-0.0360288,-0.519293,-40.9779
8.27978,-2.30033,-0.0201337,-0.522459,-41.2987
8.35935,-2.04213,-0.00420181,-0.52511,-41.6065
8.43047,-1.78142,0.0117522,-0.527247,-41.9014
8.49306,-1.51847,0.0277138,-0.528869,-42.1833
8.54705,-1.25358,0.0436684,-0.529976,-42.4525
8.59238,-0.987025,0.0596016,-0.53057,-42.709
8.62899,-0.719103,0.0754989,-0.530652,-42.9532
8.65685,-0.450101,0.0913459,-0.530222,-43.185
8.67592,-0.180311,0.107128,-0.529284,-43.4049
8.68618,0.0899782,0.122831,-0.527839,-43.613
8.68763,0.360474,0.138441,-0.525889,-43.8096
8.68025,0.630888,0.153944,-0.523439,-43.995
8.66407,0.90093,0.169325,-0.520492,-44.1695
8.63911,1.17031,0.18457,-0.517051,-44.3334
8.60539,1.43875,0.199666,-0.51312,-44.4871
8.56295,1.70595,0.214599,-0.508705,-44.6311
8.51185,1.97165,0.229354,-0.50381,-44.7656
8.45215,2.23555,0.243919,-0.498441,-44.891
8.38392,2.49739,0.258279,-0.492604,-45.0078
8.30723,2.75689,0.272422,-0.486305,-45.1165
8.22217,3.01378,0.286334,-0.47955,-45.2174
8.12885,3.26779,0.300002,-0.472346,-45.3111
8.02736,3.51867,0.313413,-0.464702,-45.3979
7.91782,3.76617,0.326554,-0.456625,-45.4783
7.80035,4.01002,0.339413,-0.448123,-45.5529
7.67508,4.24998,0.351978,-0.439205,-45.6221
7.54216,4.48581,0.364237,-0.42988,-45.6864
7.40172,4.71728,0.376177,-0.420157,-45.7464
7.25391,4.94415,0.387786,-0.410047,-45.8024
7.09891,5.1662,0.399055,-0.399559,-45.855
6.93686,5.38322,0.409971,-0.388705,-45.9046
6.76796,5.59498,0.420524,-0.377495,-45.9519
6.59236,5.80128,0.430702,-0.36594,-45.9972
6.41027,6.00192,0.440497,-0.354054,-46.0411
6.22186,6.19671,0.449898,-0.341846,-46.0841
6.02734,6.38546,0.458896,-0.329331,-46.1266
5.8269,6.56799,0.467481,-0.316521,-46.1691
5.62075,6.74413,0.475645,-0.303429,-46.2121
5.4091,6.91371,0.48338,-0.290068,-46.256
5.19217,7.07657,0.490677,-0.276453,-46.3013
4.97017,7.23256,0.497528,-0.262598,-46.3485
4.74332,7.38152,0.503928,-0.248516,-46.398
4.51186,7.52333,0.509869,-0.234222,-46.4502
4.27601,7.65786,0.515345,-0.219732,-46.5055
4.036,7.78496,0.52035,-0.20506,-46.5644
3.79208,7.90454,0.524879,-0.190222,-46.6272
3.54447,8.01648,0.528927,-0.175233,-46.6943
3.29342,8.12067,0.53249,-0.160109,-46.7661
3.03918,8.21702,0.535564,-0.144866,-46.843
2.78198,8.30545,0.538147,-0.12952,-46.9253
2.52208,8.38586,0.540234,-0.114087,-47.0134
2.25973,8.4582,0.541825,-0.0985835,-47.1075
1.99517,8.52239,0.542918,-0.0830255,-47.2079
1.72866,8.57836,0.54351,-0.0674296,-47.3151
1.46045,8.62608,0.543603,-0.0518123,-47.4292
1.1908,8.6655,0.543196,-0.0361901,-47.5505
0.919959,8.69657,0.542289,-0.0205794,-47.6793
0.648183,8.71927,0.540884,-0.00499673,-47.8158
0.375731,8.73357,0.538982,0.0105414,-47.9602
0.102857,8.73947,0.536586,0.0260187,-48.1127
-0.170181,8.73694,0.533698,0.0414188,-48.2736
-0.443128,8.726,0.530322,0.0567256,-48.4431
-0.715727,8.70664,0.526462,0.071923,-48.6212
-0.987722,8.67889,0.522122,0.0869951,-48.8082
-1.25886,8.64275,0.517307,0.101926,-49.0042
-1.52888,8.59826,0.512023,0.1167,-49.2092
-1.79754,8.54545,0.506276,0.131303,-49.4236
-2.06458,8.48437,0.500072,0.145718,-49.6472
-2.32975,8.41507,0.493418,0.159932,-49.8803
-2.5928,8.33759,0.486323,0.173928,-50.1228
-2.85348,8.25201,0.478794,0.187694,-50.3749
-3.11155,8.15839,0.47084,0.201216,-50.6366
-3.36676,8.05682,0.462469,0.214478,-50.908
-3.61887,7.94737,0.453692,0.227469,-51.1889
-3.86764,7.83014,0.444517,0.240175,-51.4796
-4.11283,7.70522,0.434957,0.252584,-51.7799
-4.35421,7.57273,0.42502,0.264683,-52.0898
-4.59155,7.43277,0.41472,0.276461,-52.4093
-4.82462,7.28547,0.404066,0.287906,-52.7384
-5.05318,7.13094,0.393071,0.299007,-53.077
-5.27703,6.96933,0.381747,0.309754,-53.425
-5.49594,6.80076,0.370106,0.320137,-53.7824
-5.70969,6.62539,0.358163,0.330146,-54.1491
-5.91808,6.44337,0.345929,0.339773,-54.525
-6.1209,6.25486,0.333418,0.349008,-54.91
-6.31794,6.06002,0.320644,0.357843,-55.3039
-6.50902,5.85903,0.30762,0.366271,-55.7066
-6.69393,5.65206,0.294362,0.374284,-56.1181
-6.87249,5.43929,0.280882,0.381877,-56.5381
-7.04452,5.22092,0.267197,0.389042,-56.9665
-7.20983,4.99714,0.25332,0.395775,-57.4032
-7.36826,4.76815,0.239265,0.40207,-57.8479
-7.51964,4.53417,0.225049,0.407923,-58.3005
-7.66382,4.29539,0.210686,0.41333,-58.7608
-7.80062,4.05205,0.196191,0.418287,-59.2286
-7.92992,3.80436,0.181579,0.422791,-59.7037
-8.05157,3.55255,0.166865,0.426841,-60.1859
-8.16543,3.29685,0.152065,0.430433,-60.6749
-8.27138,3.03751,0.137194,0.433567,-61.1707
-8.36929,2.77476,0.122267,0.436241,-61.6728
-8.45906,2.50885,0.107298,0.438456,-62.1812
-8.54058,2.24003,0.0923044,0.440211,-62.6955
-8.61374,1.96856,0.0772994,0.441508,-63.2156
-8.67847,1.69469,0.0622986,0.442346,-63.7412
-8.73467,1.41869,0.0473167,0.442728,-64.2721
-8.78227,1.14082,0.0323684,0.442657,-64.8079
-8.82121,0.861343,0.0174684,0.442133,-65.3485
-8.85143,0.580535,0.00263101,0.441161,-65.8936
-8.87288,0.298668,-0.0121295,0.439744,-66.443
-8.88552,0.016017,-0.0267989,0.437886,-66.9964
-8.88931,-0.267142,-0.0413635,0.435591,-67.5536
-8.88424,-0.55053,-0.0558094,0.432864,-68.1142
-8.87029,-0.833867,-0.0701232,0.42971,-68.6781
-8.84745,-1.11687,-0.0842917,0.426135,-69.2451
-8.81573,-1.39926,-0.0983017,0.422144,-69.8148
-8.77513,-1.68076,-0.112141,0.417745,-70.387
-8.72569,-1.96108,-0.125796,0.412943,-70.9616
-8.66743,-2.23994,-0.139255,0.407746,-71.5381
-8.60039,-2.51706,-0.152507,0.402162,-72.1165
-8.52462,-2.79216,-0.165538,0.396197,-72.6966
-8.44018,-3.06496,-0.178339,0.389861,-73.2779
-8.34714,-3.33518,-0.190898,0.383162,-73.8605
-8.24557,-3.60255,-0.203204,0.376108,-74.444
-8.13556,-3.86678,-0.215247,0.368708,-75.0283
-8.0172,-4.12762,-0.227016,0.360973,-75.6131
-7.8906,-4.38478,-0.238502,0.35291,-76.1983
-7.75587,-4.63801,-0.249696,0.344531,-76.7838
-7.61313,-4.88705,-0.260588,0.335844,-77.3692
-7.46251,-5.13162,-0.271169,0.326861,-77.9545
-7.30415,-5.37148,-0.281431,0.317592,-78.5396
-7.1382,-5.60638,-0.291365,0.308048,-79.1242
-6.96481,-5.83607,-0.300965,0.29824,-79.7083
-6.78414,-6.06031,-0.310223,0.288178,-80.2917
-6.59637,-6.27886,-0.319132,0.277874,-80.8743
-6.40167,-6.4915,-0.327685,0.267339,-81.456
-6.20023,-6.698,-0.335876,0.256586,-82.0368
-5.99225,-6.89814,-0.343699,0.245625,-82.6166
-5.77793,-7.0917,-0.351148,0.234469,-83.1952
-5.55748,-7.27849,-0.358219,0.22313,-83.7727
-5.3311,-7.4583,-0.364906,0.211619,-84.349
-5.09903,-7.63094,-0.371206,0.199949,-84.9241
-4.86149,-7.79623,-0.377114,0.188132,-85.498
-4.61871,-7.95399,-0.382627,0.176181,-86.0706
-4.37094,-8.10405,-0.387741,0.164107,-86.642
-4.11841,-8.24624,-0.392454,0.151924,-87.2121
-3.86139,-8.38042,-0.396763,0.139644,-87.7811
-3.60012,-8.50644,-0.400666,0.127279,-88.349
-3.33486,-8.62416,-0.404161,0.114842,-88.9158
-3.06588,-8.73346,-0.407248,0.102346,-89.4816
-2.79345,-8.83421,-0.409925,0.089803,-90.0465
-2.51784,-8.9263,-0.412192,0.0772256,-90.6106
-2.23932,-9.00963,-0.414048,0.0646264,-91.1739
-1.95818,-9.0841,-0.415494,0.052018,-91.7366
-1.67469,-9.14964,-0.41653,0.0394129,-92.2988
-1.38913,-9.20617,-0.417158,0.0268234,-92.8606
-1.1018,-9.25362,-0.417379,0.014262,-93.4222
-0.812988,-9.29194,-0.417194,0.00174089,-93.9838
-0.522973,-9.32107,-0.416607,-0.0107277,-94.5454
-0.23205,-9.34099,-0.415618,-0.0231316,-95.1073
0.0594888,-9.35166,-0.414232,-0.0354588,-95.6697
0.351351,-9.35306,-0.412451,-0.0476975,-96.2326
0.643244,-9.34519,-0.410279,-0.0598359,-96.7964
0.934875,-9.32805,-0.40772,-0.0718623,-97.3611
1.22595,-9.30163,-0.404778,-0.0837652,-97.9271
1.51618,-9.26597,-0.401459,-0.0955334,-98.4945
1.80528,-9.22109,-0.397767,-0.107156,-99.0635
2.09294,-9.16703,-0.393707,-0.118621,-99.6344
2.37889,-9.10383,-0.389285,-0.129919,-100.207
2.66284,-9.03155,-0.384508,-0.141038,-100.783
2.9445,-8.95025,-0.379382,-0.151969,-101.36
3.22359,-8.86001,-0.373912,-0.162701,-101.941
3.49983,-8.7609,-0.368108,-0.173224,-102.524
3.77295,-8.65303,-0.361975,-0.183529,-103.111
4.04266,-8.53649,-0.355522,-0.193605,-103.701
4.3087,-8.41138,-0.348756,-0.203445,-104.294
4.57081,-8.27782,-0.341685,-0.213039,-104.892
4.82871,-8.13595,-0.334319,-0.222379,-105.493
5.08216,-7.98588,-0.326666,-0.231455,-106.099
5.33089,-7.82776,-0.318734,-0.240261,-106.709
5.57465,-7.66174,-0.310534,-0.248788,-107.325
5.8132,-7.48798,-0.302075,-0.257029,-107.945
6.0463,-7.30664,-0.293365,-0.264977,-108.57
6.27372,-7.11789,-0.284417,-0.272624,-109.2
6.49522,-6.9219,-0.275239,-0.279966,-109.836
6.71057,-6.71887,-0.265842,-0.286995,-110.478
6.91957,-6.50898,-0.256236,-0.293707,-111.125
7.122,-6.29244,-0.246432,-0.300095,-111.779
7.31764,-6.06944,-0.236442,-0.306154,-112.439
7.50631,-5.84021,-0.226276,-0.31188,-113.105
7.68781,-5.60495,-0.215945,-0.317269,-113.777
7.86195,-5.3639,-0.20546,-0.322317,-114.456
8.02855,-5.11727,-0.194834,-0.32702,-115.142
8.18744,-4.86531,-0.184077,-0.331376,-115.835
8.33846,-4.60825,-0.173201,-0.335381,-116.535
8.48144,-4.34635,-0.162217,-0.339033,-117.242
8.61623,-4.07984,-0.151138,-0.34233,-117.956
8.7427,-3.80899,-0.139975,-0.345271,-118.677
8.8607,-3.53405,-0.128739,-0.347854,-119.405
8.97011,-3.25529,-0.117444,-0.350079,-120.141
9.07082,-2.97297,-0.106099,-0.351946,-120.884
9.1627,-2.68736,-0.0947172,-0.353454,-121.635
9.24566,-2.39875,-0.0833103,-0.354604,-122.392
9.3196,-2.1074,-0.0718898,-0.355396,-123.158
9.38443,-1.8136,-0.0604672,-0.355832,-123.93
9.44009,-1.51763,-0.0490543,-0.355913,-124.71
9.4865,-1.21978,-0.0376623,-0.355642,-125.497
9.52359,-0.920337,-0.0263028,-0.35502,-126.292
9.55133,-0.61959,-0.0149869,-0.35405,-127.094
9.56966,-0.317833,-0.0037258,-0.352736,-127.902
9.57856,-0.0153605,0.00746947,-0.35108,-128.718
9.57801,0.287533,0.0185881,-0.349086,-129.541
9.56798,0.59055,0.0296192,-0.346759,-130.371
9.54847,0.893395,0.0405524,-0.344102,-131.207
9.51948,1.19577,0.0513773,-0.341121,-132.05
9.48104,1.49737,0.0620837,-0.337821,-132.9
9.43316,1.79791,0.0726615,-0.334206,-133.756
9.37587,2.09708,0.083101,-0.330283,-134.618
9.30921,2.3946,0.0933926,-0.326057,-135.487
9.23324,2.69015,0.103527,-0.321534,-136.361
9.14802,2.98346,0.113495,-0.316722,-137.241
9.05361,3.27422,0.123288,-0.311626,-138.127
8.9501,3.56214,0.132896,-0.306255,-139.018
8.83756,3.84694,0.142313,-0.300614,-139.914
8.7161,4.12832,0.151529,-0.294712,-140.815
8.58583,4.40601,0.160537,-0.288556,-141.721
8.44686,4.67971,0.169328,-0.282154,-142.632
8.29931,4.94916,0.177897,-0.275513,-143.547
8.14331,5.21408,0.186235,-0.268644,-144.467
7.97902,5.4742,0.194336,-0.261553,-145.39
7.80657,5.72925,0.202194,-0.254249,-146.318
7.62614,5.97897,0.209802,-0.246742,-147.249
7.43788,6.2231,0.217154,-0.239039,-148.183
7.24197,6.46139,0.224245,-0.23115,-149.121
7.03861,6.69359,0.231069,-0.223085,-150.062
6.82797,6.91947,0.237622,-0.214852,-151.006
6.61026,7.13878,0.243898,-0.20646,-151.952
6.38569,7.35129,0.249894,-0.19792,-152.902
6.15447,7.55679,0.255605,-0.18924,-153.853
5.91683,7.75506,0.261028,-0.180431,-154.807
5.67299,7.94588,0.266158,-0.171501,-155.763
5.42319,8.12906,0.270993,-0.162461,-156.721
5.16768,8.3044,0.27553,-0.15332,-157.681
4.90669,8.47171,0.279766,-0.144088,-158.643
4.6405,8.63081,0.283699,-0.134774,-159.606
4.36935,8.78153,0.287327,-0.125389,-160.571
4.09352,8.92372,0.290649,-0.115942,-161.537
3.81327,9.0572,0.293663,-0.106443,-162.504
3.52888,9.18185,0.296367,-0.0969013,-163.473
3.24064,9.29751,0.298761,-0.0873271,-164.443
2.94883,9.40407,0.300846,-0.0777298,-165.414
2.65373,9.5014,0.302619,-0.0681191,-166.386
2.35564,9.58939,0.304082,-0.0585044,-167.36
2.05486,9.66794,0.305236,-0.0488953,-168.334
1.75169,9.73697,0.30608,-0.0393012,-169.31
1.44642,9.79639,0.306615,-0.0297314,-170.287
1.13937,9.84612,0.306843,-0.0201951,-171.265
0.830832,9.88611,0.306766,-0.0107016,-172.245
0.521124,9.91631,0.306385,-0.00125974,-173.226
0.210553,9.93666,0.305703,0.00812139,-174.208
-0.100571,9.94715,0.304721,0.017433,-175.192
-0.411935,9.94775,0.303443,0.0266665,-176.177
-0.72323,9.93844,0.301871,0.0358132,-177.164
-1.03414,9.91923,0.300009,0.0448647,-178.153
-1.34436,9.89012,0.297859,0.0538128,-179.144
-1.65357,9.85113,0.295427,0.0626493,-180.137
-1.96147,9.80229,0.292714,0.0713663,-181.132
-2.26774,9.74364,0.289727,0.079956,-182.129
-2.57208,9.67522,0.286469,0.0884107,-183.129
-2.87419,9.59709,0.282945,0.0967231,-184.132
-3.17376,9.50932,0.27916,0.104886,-185.138
-3.47048,9.41199,0.275119,0.112892,-186.147
-3.76407,9.30518,0.270827,0.120734,-187.159
-4.05423,9.189,0.266291,0.128407,-188.174
-4.34066,9.06354,0.261515,0.135902,-189.193
-4.62308,8.92892,0.256506,0.143215,-190.216
-4.9012,8.78527,0.251271,0.150339,-191.243
-5.17475,8.63271,0.245815,0.157269,-192.274
-5.44345,8.4714,0.240145,0.163998,-193.309
-5.70703,8.30148,0.234269,0.170521,-194.349
-5.96522,8.12311,0.228193,0.176835,-195.393
-6.21777,7.93647,0.221924,0.182932,-196.442
-6.46441,7.74172,0.215469,0.18881,-197.496
-6.70491,7.53905,0.208837,0.194463,-198.556
-6.93902,7.32865,0.202034,0.199889,-199.62
-7.1665,7.11073,0.195069,0.205082,-200.69
-7.38713,6.8855,0.187949,0.210039,-201.765
-7.60067,6.65316,0.180682,0.214758,-202.846
-7.80692,6.41394,0.173278,0.219234,-203.933
-8.00566,6.16807,0.165743,0.223466,-205.026
-8.19669,5.91579,0.158086,0.227451,-206.124
-8.37981,5.65734,0.150316,0.231186,-207.228
-8.55485,5.39297,0.142441,0.234671,-208.338
-8.72161,5.12293,0.134469,0.237902,-209.454
-8.87994,4.84749,0.12641,0.240879,-210.577
-9.02966,4.56691,0.118272,0.243601,-211.705
-9.17062,4.28146,0.110064,0.246067,-212.839
-9.30267,3.99143,0.101794,0.248276,-213.979
-9.42568,3.69709,0.093472,0.250227,-215.125
-9.53951,3.39874,0.0851056,0.251922,-216.277
-9.64405,3.09666,0.0767041,0.25336,-217.435
-9.73919,2.79116,0.0682762,0.254542,-218.598
-9.82482,2.48252,0.0598307,0.255468,-219.767
-9.90084,2.17106,0.0513764,0.25614,-220.942
-9.96719,1.85709,0.0429218,0.256558,-222.122
-10.0238,1.5409,0.0344757,0.256724,-223.307
-10.0705,1.22282,0.0260467,0.25664,-224.498
-10.1074,0.903161,0.0176432,0.256308,-225.693
-10.1344,0.58224,0.00927378,0.25573,-226.893
-10.1514,0.260376,0.000946748,0.254909,-228.098
-10.1584,-0.0621079,-0.00732961,0.253846,-229.308
-10.1554,-0.38489,-0.0155471,0.252546,-230.522
-10.1424,-0.707648,-0.0236977,0.25101,-231.739
-10.1194,-1.03006,-0.0317733,0.249242,-232.961
